CFSProbComp,,,,,,,,,,,,,,,,,,,,,
,WO-PS-18-009657,,,,,5/29/2018 10:55 AM,,,5/29/2018 12:00 AM,,,,,43110,503 ,0,,,0,,
,WO-PS-18-009710,,,,,5/29/2018 1:34 PM,,,5/29/2018 12:00 AM,,,,,43173,303 ,1.01,,,1,,
,WO-PS-18-009758,,,,,5/30/2018 7:00 AM,,,5/31/2018 12:00 AM,,,,,43172,210 ,1,,,0,,
,WO-PS-18-009831,,,,,5/30/2018 1:49 PM,,,5/30/2018 12:00 AM,,,,,43173,306 ,1,,,1,,
,WO-PS-18-009846,,,,,5/30/2018 2:35 PM,,,5/31/2018 12:00 AM,,,,,43172,205 ,2,,,0,,
,WO-PS-18-009895,,,,,5/31/2018 8:42 AM,,,6/1/2018 12:00 AM,,,,,43172,208 ,1,,,0,,
,WO-PS-18-009947,,,,,5/31/2018 1:50 PM,,,5/31/2018 12:00 AM,,,,,43173,305 ,1,,,1,,
,WO-PS-18-009984,,,,,6/1/2018 7:53 AM,,,6/18/2018 12:00 AM,,,,,43124,610 ,0,,,0,,
,WO-PS-18-010046,,,,,6/1/2018 12:06 PM,,,6/5/2018 12:00 AM,,,,,43172,205 ,1,,,0,,
,WO-PS-18-010329,,,,,6/5/2018 4:40 PM,,,6/6/2018 12:00 AM,,,,,43175,506 ,0,,,0,,
,WO-PS-18-010361,,,,,6/6/2018 7:59 AM,,,6/7/2018 12:00 AM,,,,,43172,101 ,1,,,0,,
,WO-PS-18-010394,,,,,6/6/2018 1:14 PM,,,6/5/2018 12:00 AM,,,,,43124,304 ,0.5,,,"1,000",,
,WO-PS-18-010396,,,,,6/6/2018 1:17 PM,,,6/7/2018 12:00 AM,,,,,43172,210 ,2,,,0,,
,WO-PS-18-010410,,,,,6/6/2018 2:40 PM,,,6/6/2018 12:00 AM,,,,,43173,308 ,1,,,1,,
,WO-PS-18-010425,,,,,6/6/2018 4:39 PM,,,6/7/2018 12:00 AM,,,,,43175,507 ,0,,,0,,
,WO-PS-18-010519,,,,,6/7/2018 1:51 PM,,,6/8/2018 12:00 AM,,,,,43110,403 ,0,,,0,,
,WO-PS-18-010620,,,,,6/8/2018 1:42 PM,,,6/11/2018 12:00 AM,,,,,43172,202 ,1,,,0,,
,WO-PS-18-010738,,,,,6/11/2018 1:53 PM,,,6/11/2018 12:00 AM,,,,,43173,303 ,1,,,1,,
,WO-PS-18-010796,,,,,6/12/2018 9:29 AM,,,6/12/2018 12:00 AM,,,,,43172,204 ,6,,,0,,
,WO-PS-18-010851,,,,,6/12/2018 3:12 PM,,,6/14/2018 12:00 AM,,,,,43175,505 ,0,,,0,,
,WO-PS-18-010927,,,,,6/13/2018 11:47 AM,,,6/14/2018 12:00 AM,,,,,43175,N/A,0,,,0,,
,WO-PS-18-010928,,,,,6/13/2018 11:50 AM,,,6/13/2018 12:00 AM,,,,,43175,506 ,0,,,0,,
,WO-PS-18-010948,,,,,6/13/2018 1:43 PM,,,6/15/2018 12:00 AM,,,,,43174,407 ,0,,,0,,
,WO-PS-18-011080,,,,,6/14/2018 3:02 PM,,,6/14/2018 12:00 AM,,,,,43173,302 ,1,,,1,,
,WO-PS-18-011206,,,,,6/18/2018 8:36 AM,,,6/20/2018 12:00 AM,,,,,43174,103 ,0,,,0,,
,WO-PS-18-011209,,,,,6/18/2018 8:41 AM,,,8/27/2018 12:00 AM,,,,,43124,505 ,0.25,,,500,,
,WO-PS-18-011210,,,,,6/18/2018 8:44 AM,,,6/22/2018 12:00 AM,,,,,43124,607 ,0.5,,,"1,000",,
,WO-PS-18-011321,,,,,6/18/2018 2:22 PM,,,6/18/2018 12:00 AM,,,,,43173,302 ,1,,,1,,
,WO-PS-18-011345,,,,,6/19/2018 6:45 AM,,,6/21/2018 12:00 AM,,,,,43124,200 ,5.49,,,"11,000",,
,WO-PS-18-011544,,,,,6/20/2018 12:58 PM,,,6/22/2018 12:00 AM,,,,,43124,607 ,0.25,,,500,,
,WO-PS-18-011563,,,,,6/20/2018 2:28 PM,,,6/20/2018 12:00 AM,,,,,43173,303 ,1,,,1,,
,WO-PS-18-011574,,,,,6/20/2018 3:42 PM,,,6/21/2018 12:00 AM,,,,,43172,206 ,1,,,0,,
,WO-PS-18-011685,,,,,6/21/2018 2:13 PM,,,6/21/2018 12:00 AM,,,,,43173,305 ,1,,,1,,
,WO-PS-18-011697,,,,,6/21/2018 3:04 PM,,,6/22/2018 12:00 AM,,,,,43124,604 ,0.25,,,500,,
,WO-PS-18-011803,,,,,6/22/2018 3:55 PM,,,6/29/2018 12:00 AM,,,,,43124,102 ,1,,,"2,000",,
,WO-PS-18-012137,,,,,6/27/2018 8:44 AM,,,6/27/2018 12:00 AM,,,,,43175,500 ,40,,,"1,885",,
,WO-PS-18-012256,,,,,6/28/2018 9:01 AM,,,6/28/2018 12:00 AM,,,,,43175,503 ,0,,,0,,
,WO-PS-18-012598,,,,,7/2/2018 2:42 PM,,,7/6/2018 12:00 AM,,,,,43110,504 ,0,,,0,,
,WO-PS-18-012656,,,,,7/3/2018 9:36 AM,,,7/3/2018 12:00 AM,,,,,43174,406 ,0,,,0,,
,WO-PS-18-012686,,,,,7/3/2018 11:21 AM,,,7/5/2018 12:00 AM,,,,,43174,406 ,0,,,0,,
,WO-PS-18-012713,,,,,7/3/2018 1:45 PM,,,7/6/2018 12:00 AM,,,,,43124,304 ,1,,,200,,
,WO-PS-18-012740,,,,,7/3/2018 4:23 PM,,,7/6/2018 12:00 AM,,,,,43124,301 ,0.5,,,"1,000",,
,WO-PS-18-012741,,,,,7/3/2018 4:35 PM,,,7/6/2018 12:00 AM,,,,,43110,504 ,0,,,0,,
,WO-PS-18-012769,,,,,7/5/2018 7:59 AM,,,7/9/2018 12:00 AM,,,,,43124,205 ,0.5,,,"1,000",,
,WO-PS-18-012825,,,,,7/5/2018 1:30 PM,,,7/9/2018 12:00 AM,,,,,43124,203 ,0.99,,,"2,000",,
,WO-PS-18-012827,,,,,7/5/2018 1:51 PM,,,11/14/2018 12:00 AM,,,,,43124,206 ,0.25,,,500,,
,WO-PS-18-012848,,,,,7/5/2018 3:22 PM,,,7/6/2018 12:00 AM,,,,,43175,503 ,0,,,0,,
,WO-PS-18-013002,,,,,7/9/2018 8:30 AM,,,7/10/2018 12:00 AM,,,,,43124,506 ,0,,,0,,
,WO-PS-18-013257,,,,,7/10/2018 3:27 PM,,,7/11/2018 12:00 AM,,,,,43174,407 ,0,,,0,,
,WO-PS-18-013398,,,,,7/11/2018 3:10 PM,,,7/12/2018 12:00 AM,,,,,43175,509 ,0,,,0,,
,WO-PS-18-013610,,,,,7/13/2018 1:56 PM,,,7/13/2018 12:00 AM,,,,,43173,310 ,1,,,1,,
,WO-PS-18-013668,,,,,7/16/2018 7:34 AM,,,7/17/2018 12:00 AM,,,,,43172,206 ,1,,,0,,
,WO-PS-18-013880,,,,,7/17/2018 10:46 AM,,,7/23/2018 12:00 AM,,,,,43124,505 ,0.25,,,500,,
,WO-PS-18-013904,,,,,7/17/2018 1:39 PM,,,7/18/2018 12:00 AM,,,,,43172,209 ,2,,,0,,
,WO-PS-18-014142,,,,,7/19/2018 11:11 AM,,,7/20/2018 12:00 AM,,,,,43172,205 ,1,,,0,,
,WO-PS-18-014185,,,,,7/19/2018 4:48 PM,,,7/23/2018 12:00 AM,,,,,43173,302 ,0,,,0,,
,WO-PS-18-014391,,,,,7/23/2018 8:34 AM,,,7/24/2018 12:00 AM,,,,,43174,103 ,0,,,0,,
,WO-PS-18-014416,,,,,7/23/2018 10:34 AM,,,7/24/2018 12:00 AM,,,,,43174,403 ,0,,,0,,
,WO-PS-18-014538,,,,,7/24/2018 8:15 AM,,,7/24/2018 12:00 AM,,,,,43174,407 ,0,,,0,,
,WO-PS-18-014654,,,,,7/25/2018 8:38 AM,,,7/31/2018 12:00 AM,,,,,43124,202 ,0.5,,,"1,000",,
,WO-PS-18-014788,,,,,7/26/2018 9:23 AM,,,7/30/2018 12:00 AM,,,,,43124,104 ,0.5,,,"1,000",,
,WO-PS-18-014920,,,,,7/27/2018 10:50 AM,,,7/30/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-015068,,,,,7/30/2018 1:14 PM,,,8/6/2018 12:00 AM,,,,,43124,210 ,1.06,,,"2,000",,
,WO-PS-18-015095,,,,,7/30/2018 4:52 PM,,,8/1/2018 12:00 AM,,,,,43175,502 ,0,,,0,,
,WO-PS-18-015174,,,,,7/31/2018 11:00 AM,,,8/1/2018 12:00 AM,,,,,43110,409 ,0,,,0,,
,WO-PS-18-015215,,,,,7/31/2018 3:12 PM,,,8/1/2018 12:00 AM,,,,,43124,410 ,0,,,0,,
,WO-PS-18-015291,,,,,8/1/2018 1:24 PM,,,8/3/2018 12:00 AM,,,,,43124,104 ,1,,,"2,000",,
,WO-PS-18-015301,,,,,8/1/2018 2:15 PM,,,7/31/2018 12:00 AM,,,,,43124,101 ,0.5,,,"1,000",,
,WO-PS-18-015473,,,,,8/3/2018 9:09 AM,,,8/6/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-015713,,,,,8/6/2018 3:48 PM,,,8/7/2018 12:00 AM,,,,,43124,203 ,1,,,"2,000",,
,WO-PS-18-015771,,,,,8/7/2018 8:36 AM,,,8/9/2018 12:00 AM,,,,,43124,410 ,0.5,,,"1,000",,
,WO-PS-18-015813,,,,,8/7/2018 2:45 PM,,,8/7/2018 12:00 AM,,,,,43173,301 ,1,,,1,,
,WO-PS-18-015913,,,,,8/8/2018 1:59 PM,,,8/9/2018 12:00 AM,,,,,43174,103 ,0,,,0,,
,WO-PS-18-016042,,,,,8/9/2018 1:58 PM,,,8/13/2018 12:00 AM,,,,,43124,208 ,0.25,,,500,,
,WO-PS-18-016059,,,,,8/9/2018 2:33 PM,,,8/13/2018 12:00 AM,,,,,43124,101 ,0.25,,,500,,
,WO-PS-18-016182,,,,,8/10/2018 1:59 PM,,,8/24/2018 12:00 AM,,,,,43111,301 ,1,,,0,,
,WO-PS-18-016234,,,,,8/13/2018 10:12 AM,,,8/14/2018 12:00 AM,,,,,43172,204 ,1,,,0,,
,WO-PS-18-016322,,,,,8/14/2018 8:40 AM,,,8/10/2018 12:00 AM,,,,,43176,603 ,1,,,1,,
,WO-PS-18-016331,,,,,8/14/2018 9:00 AM,,,8/13/2018 12:00 AM,,,,,43176,603 ,1,,,2,,
,WO-PS-18-016466,,,,,8/15/2018 1:59 PM,,,8/16/2018 12:00 AM,,,,,43175,503 ,0,,,0,,
,WO-PS-18-016504,,,,,8/15/2018 3:36 PM,,,8/21/2018 12:00 AM,,,,,43174,103 ,0,,,0,,
,WO-PS-18-016531,,,,,8/16/2018 7:12 AM,,,8/14/2018 12:00 AM,,,,,43176,601 ,1,,,2,,
,WO-PS-18-016551,,,,,8/16/2018 7:36 AM,,,8/15/2018 12:00 AM,,,,,43176,601 ,1,,,1,,
,WO-PS-18-016598,,,,,8/16/2018 10:23 AM,,,8/17/2018 12:00 AM,,,,,43172,206 ,1,,,0,,
,WO-PS-18-016623,,,,,8/16/2018 1:11 PM,,,8/16/2018 12:00 AM,,,,,43110,406 ,0,,,0,,
,WO-PS-18-016658,,,,,8/17/2018 6:16 AM,,,8/16/2018 12:00 AM,,,,,43124,104 ,0.5,,,"1,000",,
,WO-PS-18-016666,,,,,8/17/2018 7:17 AM,,,8/16/2018 12:00 AM,,,,,43176,602 ,1,,,1,,
,WO-PS-18-016743,,,,,8/17/2018 2:39 PM,,,8/20/2018 12:00 AM,,,,,43174,406 ,0,,,0,,
,WO-PS-18-017061,,,,,8/22/2018 2:35 PM,,,8/23/2018 12:00 AM,,,,,43175,504 ,0,,,0,,
,WO-PS-18-017289,,,,,8/24/2018 10:25 AM,,,8/28/2018 12:00 AM,,,,,43124,204 ,1,,,"2,000",,
,WO-PS-18-017506,,,,,8/28/2018 7:39 AM,,,8/29/2018 12:00 AM,,,,,43172,210 ,5,,,0,,
,WO-PS-18-017595,,,,,8/28/2018 3:46 PM,,,8/30/2018 12:00 AM,,,,,43175,506 ,0,,,0,,
,WO-PS-18-017659,,,,,8/29/2018 9:20 AM,,,8/30/2018 12:00 AM,,,,,43175,503 ,0,,,0,,
,WO-PS-18-017668,,,,,8/29/2018 10:50 AM,,,8/30/2018 12:00 AM,,,,,43174,406 ,0,,,0,,
,WO-PS-18-017695,,,,,8/29/2018 3:02 PM,,,8/30/2018 12:00 AM,,,,,43175,506 ,0,,,0,,
,WO-PS-18-017728,,,,,8/30/2018 7:41 AM,,,8/30/2018 12:00 AM,,,,,43175,500 ,1,,,1,,
,WO-PS-18-017784,,,,,8/30/2018 1:10 PM,,,9/5/2018 12:00 AM,,,,,43124,503 ,2,,,"4,000",,
,WO-PS-18-017809,,,,,8/30/2018 4:36 PM,,,9/4/2018 12:00 AM,,,,,43172,101 ,1,,,0,,
,WO-PS-18-018176,,,,,9/5/2018 2:13 PM,,,9/5/2018 12:00 AM,,,,,43173,310 ,1,,,1,,
,WO-PS-18-018248,,,,,9/6/2018 9:53 AM,,,9/13/2018 12:00 AM,,,,,43124,609 ,0.25,,,500,,
,WO-PS-18-018855,,,,,9/13/2018 4:36 PM,,,9/18/2018 12:00 AM,,,,,43124,208 ,0.5,,,"1,000",,
,WO-PS-18-018888,,,,,9/14/2018 10:49 AM,,,9/17/2018 12:00 AM,,,,,43172,203 ,1,,,0,,
,WO-PS-18-018910,,,,,9/14/2018 2:40 PM,,,9/17/2018 12:00 AM,,,,,43174,408 ,0,,,0,,
,WO-PS-18-018913,,,,,9/14/2018 3:38 PM,,,9/17/2018 12:00 AM,,,,,43172,201 ,1,,,0,,
,WO-PS-18-018949,,,,,9/17/2018 9:04 AM,,,9/17/2018 12:00 AM,,,,,43172,204 ,1,,,0,,
,WO-PS-18-019052,,,,,9/18/2018 9:27 AM,,,9/19/2018 12:00 AM,,,,,43173,304 ,0,,,0,,
,WO-PS-18-019838,,,,,9/27/2018 12:41 PM,,,10/5/2018 12:00 AM,,,,,43124,210 ,0.5,,,"1,000",,
,WO-PS-18-019880,,,,,9/27/2018 4:12 PM,,,10/1/2018 12:00 AM,,,,,43172,203 ,2,,,0,,
,WO-PS-18-019881,,,,,9/27/2018 4:14 PM,,,9/28/2018 12:00 AM,,,,,43172,203 ,1,,,0,,
,WO-PS-18-020014,,,,,10/1/2018 1:30 PM,,,9/28/2018 12:00 AM,,,,,43172,200 ,1,,,0,,
,WO-PS-18-020047,,,,,10/2/2018 5:55 AM,,,9/28/2018 12:00 AM,,,,,43124,105 ,1,,,"2,000",,
,WO-PS-18-020064,,,,,10/2/2018 8:23 AM,,,10/4/2018 12:00 AM,,,,,43175,510 ,0,,,0,,
,WO-PS-18-020065,,,,,10/2/2018 8:25 AM,,,10/4/2018 12:00 AM,,,,,43175,510 ,0,,,0,,
,WO-PS-18-020173,,,,,10/3/2018 2:53 PM,,,10/5/2018 12:00 AM,,,,,43124,210 ,0.5,,,"1,000",,
,WO-PS-18-020199,,,,,10/4/2018 6:48 AM,,,10/4/2018 12:00 AM,,,,,43124,602 ,0,,,0,,
,WO-PS-18-020360,,,,,10/5/2018 12:03 PM,,,10/8/2018 12:00 AM,,,,,43172,206 ,3,,,0,,
,WO-PS-18-020497,,,,,10/8/2018 2:39 PM,,,10/9/2018 12:00 AM,,,,,43174,406 ,0,,,0,,
,WO-PS-18-020655,,,,,10/10/2018 11:11 AM,,,10/12/2018 12:00 AM,,,,,43124,506 ,1,,,"2,000",,
,WO-PS-18-020666,,,,,10/10/2018 12:29 PM,,,10/11/2018 12:00 AM,,,,,43124,409 ,0,,,0,,
,WO-PS-18-020876,,,,,10/15/2018 8:17 AM,,,10/15/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-020932,,,,,10/15/2018 12:08 PM,,,10/18/2018 12:00 AM,,,,,43124,402 ,1,,,"2,000",,
,WO-PS-18-020986,,,,,10/15/2018 2:07 PM,,,10/18/2018 12:00 AM,,,,,43124,602 ,0.5,,,"1,000",,
,WO-PS-18-021071,,,,,10/16/2018 10:45 AM,,,10/17/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-021073,,,,,10/16/2018 10:51 AM,,,10/17/2018 12:00 AM,,,,,43172,202 ,1,,,0,,
,WO-PS-18-021321,,,,,10/18/2018 1:31 PM,,,10/19/2018 12:00 AM,,,,,43175,506 ,0,,,0,,
,WO-PS-18-021402,,,,,10/19/2018 9:33 AM,,,10/22/2018 12:00 AM,,,,,43124,307 ,0.25,,,500,,
,WO-PS-18-021415,,,,,10/19/2018 10:45 AM,,,10/22/2018 12:00 AM,,,,,43174,408 ,0,,,0,,
,WO-PS-18-021622,,,,,10/23/2018 10:37 AM,,,10/24/2018 12:00 AM,,,,,43176,602 ,0,,,0,,
,WO-PS-18-021741,,,,,10/24/2018 11:20 AM,,,11/14/2018 12:00 AM,,,,,43124,103 ,0.25,,,500,,
,WO-PS-18-021759,,,,,10/24/2018 12:42 PM,,,10/25/2018 12:00 AM,,,,,43174,407 ,0,,,0,,
,WO-PS-18-021768,,,,,10/24/2018 1:23 PM,,,10/26/2018 12:00 AM,,,,,43175,507 ,0,,,0,,
,WO-PS-18-021804,,,,,10/25/2018 7:50 AM,,,11/1/2018 12:00 AM,,,,,43124,610 ,0.5,,,"1,000",,
,WO-PS-18-021872,,,,,10/25/2018 2:25 PM,,,10/26/2018 12:00 AM,,,,,43175,509 ,0,,,0,,
,WO-PS-18-022161,,,,,10/31/2018 12:00 PM,,,11/1/2018 12:00 AM,,,,,43175,509 ,1.5,,,2,,
,WO-PS-18-022460,,,,,11/6/2018 9:52 AM,,,11/7/2018 12:00 AM,,,,,43172,204 ,1,,,0,,
,WO-PS-18-022739,,,,,11/9/2018 1:49 PM,,,11/20/2018 12:00 AM,,,,,43124,203 ,2.5,,,"5,000",,
,WO-PS-18-022859,,,,,11/13/2018 7:55 AM,,,11/19/2018 12:00 AM,,,,,43124,309 ,1,,,"2,000",,
,WO-PS-18-022945,,,,,11/14/2018 12:55 PM,,,11/15/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-023051,,,,,11/15/2018 3:17 PM,,,11/19/2018 12:00 AM,,,,,43124,610 ,0.25,,,500,,
,WO-PS-18-023052,,,,,11/15/2018 3:18 PM,,,11/19/2018 12:00 AM,,,,,43124,407 ,0.25,,,500,,
,WO-PS-18-023149,,,,,11/19/2018 9:02 AM,,,11/20/2018 12:00 AM,,,,,43124,401 ,0.5,,,"1,000",,
,WO-PS-18-023152,,,,,11/19/2018 9:38 AM,,,11/26/2018 12:00 AM,,,,,43124,506 ,1.25,,,"2,500",,
,WO-PS-18-023158,,,,,11/19/2018 10:39 AM,,,11/26/2018 12:00 AM,,,,,43124,101 ,0.25,,,500,,
,WO-PS-18-023162,,,,,11/19/2018 12:34 PM,,,11/20/2018 12:00 AM,,,,,43174,401 ,0,,,0,,
,WO-PS-18-023170,,,,,11/19/2018 1:13 PM,,,11/26/2018 12:00 AM,,,,,43124,102 ,0.25,,,500,,
,WO-PS-18-023199,,,,,11/20/2018 6:06 AM,,,11/19/2018 12:00 AM,,,,,43124,605 ,0.56,,,"1,000",,
,WO-PS-18-023200,,,,,11/20/2018 6:08 AM,,,11/19/2018 12:00 AM,,,,,43124,309 ,0.25,,,500,,
,WO-PS-18-023246,,,,,11/20/2018 10:09 AM,,,11/26/2018 12:00 AM,,,,,43124,105 ,0.25,,,500,,
,WO-PS-18-023446,,,,,11/27/2018 3:24 PM,,,11/27/2018 12:00 AM,,,,,43171,105 ,443,,,0,,
,WO-PS-18-023590,,,,,11/30/2018 9:58 AM,,,12/5/2018 12:00 AM,,,,,43124,606 ,0.25,,,500,,
,WO-PS-18-023661,,,,,12/3/2018 10:47 AM,,,12/6/2018 12:00 AM,,,,,43124,102 ,0,,,0,,
,WO-PS-18-023685,,,,,12/3/2018 3:24 PM,,,12/7/2018 12:00 AM,,,,,43124,510 ,3.05,,,"6,000",,
,WO-PS-18-023829,,,,,12/6/2018 9:51 AM,,,12/11/2018 12:00 AM,,,,,43124,210 ,0.51,,,"1,000",,
,WO-PS-18-023894,,,,,12/7/2018 10:58 AM,,,12/11/2018 12:00 AM,,,,,43124,609 ,1,,,"2,000",,
,WO-PS-18-024071,,,,,12/11/2018 10:53 AM,,,12/13/2018 12:00 AM,,,,,43124,604 ,0.5,,,"1,000",,
,WO-PS-18-024140,,,,,12/12/2018 10:34 AM,,,12/13/2018 12:00 AM,,,,,43124,203 ,0.25,,,250,,
,WO-PS-18-024179,,,,,12/12/2018 2:27 PM,,,12/18/2018 12:00 AM,,,,,43124,401 ,1.5,,,"3,000",,
,WO-PS-18-024184,,,,,12/12/2018 3:06 PM,,,12/13/2018 12:00 AM,,,,,43124,610 ,0.25,,,250,,
,WO-PS-18-024397,,,,,12/17/2018 3:26 PM,,,12/26/2018 12:00 AM,,,,,43124,102 ,2,,,"4,000",,
,WO-PS-18-024437,,,,,12/18/2018 9:59 AM,,,12/26/2018 12:00 AM,,,,,43124,210 ,0.5,,,"1,000",,
,WO-PS-18-024459,,,,,12/18/2018 1:32 PM,,,12/20/2018 12:00 AM,,,,,43124,210 ,3,,,0,,
,WO-PS-18-024596,,,,,12/19/2018 3:23 PM,,,12/20/2018 12:00 AM,,,,,43124,506 ,2,,,0,,
,WO-PS-18-024629,,,,,12/20/2018 10:46 AM,,,12/27/2018 12:00 AM,,,,,43124,307 ,0.25,,,500,,
,WO-PS-18-024708,,,,,12/24/2018 8:49 AM,,,12/23/2018 12:00 AM,,,,,43110,506 ,3,,,0,,
,WO-PS-18-024757,,,,,12/26/2018 2:33 PM,,,12/27/2018 12:00 AM,,,,,43174,405 ,0,,,0,,
,WO-PS-18-024761,,,,,12/26/2018 2:46 PM,,,12/27/2018 12:00 AM,,,,,43124,609 ,0.25,,,500,,
,WO-PS-18-024768,,,,,12/27/2018 7:06 AM,,,12/27/2018 12:00 AM,,,,,43124,601 ,0.25,,,500,,
,WO-PS-18-024782,,,,,12/27/2018 9:02 AM,,,12/27/2018 12:00 AM,,,,,43124,601 ,0.25,,,500,,
,,,,,,,,,Grand Totals:,,,,,,,992.92,,,"277,719",,
,,,,,,,,,,,,,,,,,,,,,